No,year,month,day,hour,season,PM_Taiyuanjie,PM_Xiaoheyan,Some_PM,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
43762,2014,12,29,9,4,158,168,NA,223,-11,58.13,1011,-4,SE,27,0,0
43763,2014,12,29,10,4,188,199,NA,236,-9,58.68,1010,-2,SE,30,0,0
43764,2014,12,29,11,4,213,219,NA,161,-9,50.68,1009,0,SW,2,0,0
43765,2014,12,29,12,4,182,189,NA,181,-8,58.95,1008,-1,SW,5,0,0
43766,2014,12,29,13,4,188,142,NA,202,-9,50.68,1008,0,SW,6,0,0
43767,2014,12,29,14,4,295,138,NA,275,-7,59.21,1007,0,NW,2,0,0
43768,2014,12,29,15,4,377,253,NA,305,-6,68.78,1008,-1,SW,2,0,0
43769,2014,12,29,16,4,375,299,NA,314,-7,63.69,1008,-1,SW,3,0,0
43770,2014,12,29,17,4,346,288,NA,307,-7,73.84,1009,-3,SE,1,0,0
43771,2014,12,29,18,4,347,284,NA,338,-7,73.84,1010,-3,SE,3,0,0
43772,2014,12,29,19,4,324,346,NA,344,-8,85.7,1010,-6,cv,1,0,0
43773,2014,12,29,20,4,319,318,NA,216,-8,79.42,1011,-5,SW,1,0,0
43774,2014,12,29,21,4,229,186,NA,184,-6,85.93,1012,-4,SW,5,0,0
43775,2014,12,29,22,4,202,159,NA,176,-9,73.45,1013,-5,SW,9,0,0
43776,2014,12,29,23,4,184,150,NA,158,-10,79.1,1014,-7,SW,13,0,0
43777,2014,12,30,0,4,125,118,NA,110,-12,78.77,1014,-9,SW,16,0,0
43778,2014,12,30,1,4,95,94,NA,100,-12,78.77,1015,-9,SW,18,0,0
43779,2014,12,30,2,4,70,68,NA,91,-12,85.23,1016,-10,SW,20,0,0
43780,2014,12,30,3,4,56,62,NA,85,-13,78.61,1017,-10,SW,23,0,0
43781,2014,12,30,4,4,56,65,NA,93,-14,84.99,1017,-12,SW,25,0,0
43782,2014,12,30,5,4,59,63,NA,104,-14,84.99,1017,-12,SW,27,0,0
43783,2014,12,30,6,4,82,87,NA,68,-14,92.16,1018,-13,SW,30,0,0
43784,2014,12,30,7,4,52,58,NA,57,-16,84.74,1018,-14,SW,31,0,0
43785,2014,12,30,8,4,33,39,NA,69,-15,92.09,1019,-14,SW,33,0,0
43786,2014,12,30,9,4,34,41,NA,69,-12,85.23,1020,-10,SW,35,0,0
43787,2014,12,30,10,4,52,46,NA,83,-11,73.05,1020,-7,SW,37,0,0
43788,2014,12,30,11,4,64,40,NA,63,-12,67.42,1020,-7,SW,41,0,0
43789,2014,12,30,12,4,43,45,NA,44,-12,57.86,1019,-5,SW,44,0,0
43790,2014,12,30,13,4,34,45,NA,31,-11,58.13,1019,-4,SW,47,0,0
43791,2014,12,30,14,4,28,28,NA,31,-12,53.65,1019,-4,SW,50,0,0
43792,2014,12,30,15,4,25,26,NA,62,-12,53.65,1019,-4,SW,53,0,0
43793,2014,12,30,16,4,44,46,NA,58,-13,53.36,1019,-5,SE,2,0,0
43794,2014,12,30,17,4,NA,NA,NA,60,-13,57.58,1019,-6,SE,4,0,0
43795,2014,12,30,18,4,44,43,NA,55,-14,57.3,1020,-7,SE,5,0,0
43796,2014,12,30,19,4,48,49,NA,63,-15,66.71,1020,-10,cv,1,0,0
43797,2014,12,30,20,4,76,51,NA,107,-16,72.02,1020,-12,SE,2,0,0
43798,2014,12,30,21,4,89,64,NA,52,-17,71.81,1020,-13,SW,2,0,0
43799,2014,12,30,22,4,59,41,NA,42,-14,78.44,1021,-11,SW,4,0,0
43800,2014,12,30,23,4,40,22,NA,24,-15,72.23,1021,-11,NW,1,0,0
43801,2014,12,31,0,4,19,19,NA,21,-16,52.47,1022,-8,NW,3,0,0
43802,2014,12,31,1,4,15,18,NA,15,-17,48.25,1022,-8,NW,5,0,0
43803,2014,12,31,2,4,12,18,NA,13,-17,52.17,1023,-9,NW,8,0,0
43804,2014,12,31,3,4,14,17,NA,22,-18,56.16,1023,-11,NW,9,0,0
43805,2014,12,31,4,4,11,16,NA,29,-18,60.85,1023,-12,cv,1,0,0
43806,2014,12,31,5,4,13,17,NA,31,-20,65.48,1023,-15,SW,1,0,0
43807,2014,12,31,6,4,14,18,NA,36,-20,71.16,1024,-16,SW,3,0,0
43808,2014,12,31,7,4,15,20,NA,36,-19,71.38,1025,-15,SE,2,0,0
43809,2014,12,31,8,4,18,20,NA,34,-18,77.75,1025,-15,SW,1,0,0
43810,2014,12,31,9,4,24,20,NA,39,-17,66.23,1025,-12,SW,3,0,0
43811,2014,12,31,10,4,36,24,NA,25,-16,56.74,1026,-9,SW,5,0,0
43812,2014,12,31,11,4,20,19,NA,18,-18,41.03,1025,-7,NW,7,0,0
43813,2014,12,31,12,4,15,17,NA,20,-18,41.03,1024,-7,NW,13,0,0
43814,2014,12,31,13,4,19,14,NA,17,-19,37.67,1024,-7,NW,19,0,0
43815,2014,12,31,14,4,NA,NA,NA,20,-21,31.67,1024,-7,NW,25,0,0
43816,2014,12,31,15,4,12,15,NA,25,-20,34.55,1024,-7,NW,32,0,0
43817,2014,12,31,16,4,16,16,NA,38,-21,34.23,1024,-8,NW,37,0,0
43818,2014,12,31,17,4,30,19,NA,34,-21,34.23,1025,-8,NW,41,0,0
43819,2014,12,31,18,4,51,22,NA,38,-21,37.01,1025,-9,NW,46,0,0
43820,2014,12,31,19,4,48,22,NA,38,-20,43.68,1026,-10,NW,51,0,0
43821,2014,12,31,20,4,59,23,NA,36,-21,40.04,1026,-10,NW,55,0,0
43822,2014,12,31,21,4,55,23,NA,31,-21,43.36,1027,-11,NW,59,0,0
43823,2014,12,31,22,4,42,22,NA,30,-21,43.36,1027,-11,NW,64,0,0
43824,2014,12,31,23,4,23,23,NA,26,-21,46.98,1027,-12,NW,68,0,0
43825,2015,1,1,0,4,NA,20,NA,37,-22,46.66,1027,-13,NW,72,0,0
43826,2015,1,1,1,4,NA,NA,NA,26,-22,46.66,1028,-13,NW,75,0,0
43827,2015,1,1,2,4,NA,NA,NA,30,-22,50.63,1028,-14,NW,78,0,0
43828,2015,1,1,3,4,15,15,NA,26,-22,54.98,1028,-15,NW,81,0,0
43829,2015,1,1,4,4,14,18,NA,33,-22,54.98,1028,-15,NW,84,0,0
43830,2015,1,1,5,4,15,17,NA,33,-23,54.68,1029,-16,SW,2,0,0
43831,2015,1,1,6,4,16,18,NA,39,-23,64.72,1029,-18,SW,4,0,0
43832,2015,1,1,7,4,15,19,NA,36,-25,64.19,1029,-20,SE,1,0,0
43833,2015,1,1,8,4,20,20,NA,33,-23,64.72,1030,-18,SE,2,0,0
43834,2015,1,1,9,4,23,19,NA,41,-22,59.74,1030,-16,SE,4,0,0
43835,2015,1,1,10,4,41,21,NA,59,-20,55.57,1031,-13,SW,1,0,0
43836,2015,1,1,11,4,52,25,NA,45,-19,51.56,1030,-11,SW,4,0,0
43837,2015,1,1,12,4,43,33,NA,40,-19,51.56,1029,-11,SW,7,0,0
43838,2015,1,1,13,4,44,32,NA,35,-19,47.62,1028,-10,SW,10,0,0
43839,2015,1,1,14,4,48,35,NA,36,-19,47.62,1027,-10,SW,13,0,0
43840,2015,1,1,15,4,46,31,NA,26,-19,47.62,1027,-10,SW,16,0,0
43841,2015,1,1,16,4,47,30,NA,46,-20,47.3,1027,-11,SE,2,0,0
43842,2015,1,1,17,4,57,38,NA,52,-19,55.87,1026,-12,SE,4,0,0
43843,2015,1,1,18,4,46,39,NA,48,-19,55.87,1026,-12,SE,6,0,0
43844,2015,1,1,19,4,53,45,NA,49,-19,51.56,1025,-11,SE,8,0,0
43845,2015,1,1,20,4,51,48,NA,51,-19,55.87,1025,-12,SE,10,0,0
43846,2015,1,1,21,4,47,47,NA,56,-19,55.87,1025,-12,SE,12,0,0
43847,2015,1,1,22,4,53,44,NA,55,-20,51.25,1025,-12,SE,14,0,0
43848,2015,1,1,23,4,58,46,NA,46,-19,55.87,1024,-12,SE,16,0,0
43849,2015,1,2,0,4,56,45,NA,49,-19,55.87,1024,-12,SE,17,0,0
43850,2015,1,2,1,4,60,42,NA,56,-19,60.58,1024,-13,cv,1,0,0
43851,2015,1,2,2,4,66,44,NA,68,-19,60.58,1025,-13,cv,2,0,0
43852,2015,1,2,3,4,71,51,NA,83,-20,60.3,1025,-14,NE,1,0,0
43853,2015,1,2,4,4,87,69,NA,73,-21,65.23,1025,-16,cv,1,0,0
43854,2015,1,2,5,4,69,52,NA,66,-20,77.39,1026,-17,SW,1,0,0
43855,2015,1,2,6,4,53,49,NA,70,-20,77.39,1027,-17,SE,1,0,0
43856,2015,1,2,7,4,55,47,NA,50,-22,70.71,1027,-18,SW,2,0,0
43857,2015,1,2,8,4,43,44,NA,42,-21,77.21,1028,-18,SE,1,0,0
43858,2015,1,2,9,4,42,36,NA,37,-19,65.73,1029,-14,SW,2,0,0
43859,2015,1,2,10,4,38,33,NA,35,-19,47.62,1030,-10,NW,2,0,0
43860,2015,1,2,11,4,29,36,NA,46,-19,47.62,1029,-10,SW,3,0,0
43861,2015,1,2,12,4,38,36,NA,46,-18,47.93,1029,-9,SW,5,0,0
43862,2015,1,2,13,4,41,42,NA,45,-18,44.33,1029,-8,SW,8,0,0
43863,2015,1,2,14,4,41,41,NA,37,-19,40.7,1029,-8,SW,12,0,0
43864,2015,1,2,15,4,50,40,NA,30,-18,41.03,1029,-7,SW,15,0,0
43865,2015,1,2,16,4,40,36,NA,31,-18,44.33,1028,-8,SE,2,0,0
43866,2015,1,2,17,4,45,39,NA,47,-19,47.62,1028,-10,SE,4,0,0
43867,2015,1,2,18,4,45,39,NA,45,-19,51.56,1028,-11,SE,6,0,0
43868,2015,1,2,19,4,45,45,NA,51,-20,51.25,1027,-12,SE,8,0,0
43869,2015,1,2,20,4,47,47,NA,51,-20,55.57,1027,-13,SE,10,0,0
43870,2015,1,2,21,4,44,44,NA,50,-20,55.57,1026,-13,SE,12,0,0
43871,2015,1,2,22,4,49,47,NA,47,-20,55.57,1025,-13,SE,14,0,0
43872,2015,1,2,23,4,46,61,NA,49,-20,60.3,1024,-14,SE,16,0,0
43873,2015,1,3,0,4,45,61,NA,63,-20,55.57,1024,-13,SE,18,0,0
43874,2015,1,3,1,4,46,76,NA,80,-19,55.87,1022,-12,SE,21,0,0
43875,2015,1,3,2,4,63,83,NA,92,-19,51.56,1022,-11,SE,24,0,0
43876,2015,1,3,3,4,72,84,NA,85,-18,51.87,1021,-10,SE,27,0,0
43877,2015,1,3,4,4,60,101,NA,91,-15,57.02,1019,-8,SE,31,0,0
43878,2015,1,3,5,4,41,78,NA,36,-13,62.18,1018,-7,SE,35,0,0
43879,2015,1,3,6,4,26,55,NA,34,-12,62.44,1017,-6,SE,40,0,0
43880,2015,1,3,7,4,29,43,NA,32,-12,62.44,1017,-6,SE,43,0,0
43881,2015,1,3,8,4,33,46,NA,39,-15,48.87,1017,-6,SE,46,0,0
43882,2015,1,3,9,4,43,48,NA,41,-14,45.6,1016,-4,SE,50,0,0
43883,2015,1,3,10,4,49,36,NA,33,-12,46.22,1016,-2,SW,5,0,0
43884,2015,1,3,11,4,41,31,NA,28,-11,46.53,1015,-1,SW,10,0,0
43885,2015,1,3,12,4,37,30,NA,25,-10,46.84,1013,0,SW,15,0,0
43886,2015,1,3,13,4,53,29,NA,26,-10,43.57,1013,1,SW,21,0,0
43887,2015,1,3,14,4,47,28,NA,38,-9,47.14,1012,1,SW,26,0,0
43888,2015,1,3,15,4,39,34,NA,52,-8,54.8,1012,0,SE,4,0,0
43889,2015,1,3,16,4,61,46,NA,64,-8,54.8,1012,0,SE,8,0,0
43890,2015,1,3,17,4,72,55,NA,66,-8,58.95,1012,-1,SE,11,0,0
43891,2015,1,3,18,4,72,62,NA,NA,-9,58.68,1012,-2,SE,14,0,0
43892,2015,1,3,19,4,75,64,NA,NA,-9,63.2,1012,-3,SE,17,0,0
43893,2015,1,3,20,4,72,64,NA,NA,-8,63.45,1012,-2,SE,20,0,0
43894,2015,1,3,21,4,81,65,NA,NA,-8,68.33,1012,-3,SE,23,0,0
43895,2015,1,3,22,4,89,75,NA,NA,-8,68.33,1012,-3,SE,26,0,0
43896,2015,1,3,23,4,96,82,NA,NA,-8,68.33,1012,-3,SE,29,0,0
43897,2015,1,4,0,4,NA,NA,NA,NA,-8,68.33,1013,-3,SE,31,0,0
43898,2015,1,4,1,4,NA,NA,NA,NA,-9,68.11,1013,-4,SE,33,0,0
43899,2015,1,4,2,4,NA,NA,NA,NA,-9,73.45,1013,-5,SE,35,0,0
43900,2015,1,4,3,4,NA,NA,NA,NA,-11,78.94,1014,-8,cv,0,0,0
43901,2015,1,4,4,4,NA,NA,NA,NA,-11,85.35,1014,-9,cv,0,0,0
43902,2015,1,4,5,4,NA,NA,NA,NA,-11,85.35,1014,-9,NW,1,0,0
43903,2015,1,4,6,4,NA,NA,NA,176,-11,92.36,1016,-10,cv,0,0,0
43904,2015,1,4,7,4,NA,NA,NA,181,-12,85.23,1016,-10,SW,1,0,0
43905,2015,1,4,8,4,NA,NA,NA,182,-11,92.36,1017,-10,cv,1,0,0
43906,2015,1,4,9,4,NA,NA,NA,142,-10,92.42,1018,-9,SW,1,0,0
43907,2015,1,4,10,4,NA,NA,NA,145,-6,85.93,1018,-4,cv,1,0,0
43908,2015,1,4,11,4,102,110,NA,117,-5,74.22,1018,-1,cv,1,0,0
43909,2015,1,4,12,4,102,110,NA,52,-5,74.22,1018,-1,SW,2,0,0
43910,2015,1,4,13,4,49,53,NA,52,-7,55.08,1018,1,cv,1,0,0
43911,2015,1,4,14,4,48,49,NA,57,-11,40.24,1018,1,NE,2,0,0
43912,2015,1,4,15,4,44,42,NA,56,-12,39.92,1018,0,NE,5,0,0
43913,2015,1,4,16,4,49,40,NA,66,-10,50.38,1018,-1,NE,8,0,0
43914,2015,1,4,17,4,53,49,NA,79,-10,58.41,1018,-3,NE,10,0,0
43915,2015,1,4,18,4,54,57,NA,81,-11,53.94,1018,-3,NE,11,0,0
43916,2015,1,4,19,4,75,62,NA,98,-12,57.86,1018,-5,cv,1,0,0
43917,2015,1,4,20,4,75,62,NA,99,-12,67.42,1018,-7,cv,1,0,0
43918,2015,1,4,21,4,93,150,NA,163,-11,62.69,1017,-5,SE,2,0,0
43919,2015,1,4,22,4,132,179,NA,173,-13,62.18,1017,-7,cv,1,0,0
43920,2015,1,4,23,4,222,208,NA,189,-13,67.19,1018,-8,NE,2,0,0
43921,2015,1,5,0,4,241,206,NA,165,-12,67.42,1017,-7,SE,2,0,0
43922,2015,1,5,1,4,173,153,NA,126,-11,62.69,1016,-5,SE,5,0,0
43923,2015,1,5,2,4,117,114,NA,114,-10,62.95,1016,-4,SE,6,0,0
43924,2015,1,5,3,4,110,102,NA,120,-11,73.05,1016,-7,SE,8,0,0
43925,2015,1,5,4,4,93,131,NA,142,-9,63.2,1014,-3,SE,10,0,0
43926,2015,1,5,5,4,91,113,NA,114,-8,58.95,1014,-1,SE,12,0,0
43927,2015,1,5,6,4,75,95,NA,80,-8,73.65,1014,-4,cv,1,0,0
43928,2015,1,5,7,4,78,118,NA,87,-8,73.65,1014,-4,cv,2,0,0
43929,2015,1,5,8,4,88,134,NA,94,-7,73.84,1014,-3,cv,2,0,0
43930,2015,1,5,9,4,104,144,NA,156,-5,74.22,1016,-1,SW,3,0,0
43931,2015,1,5,10,4,165,114,NA,152,-6,63.94,1017,0,SW,5,0,0
43932,2015,1,5,11,4,191,134,NA,154,-2,86.37,1017,0,SW,9,0.2,0.2
43933,2015,1,5,12,4,182,134,NA,67,-1,92.96,1016,0,SW,13,0.3,0.5
43934,2015,1,5,13,4,66,63,NA,25,-3,92.85,1017,-2,NW,6,0.4,0.9
43935,2015,1,5,14,4,22,23,NA,27,-4,86.15,1018,-2,NW,11,0.7,1.6
43936,2015,1,5,15,4,16,18,NA,37,-5,86.04,1019,-3,NW,16,0,0
43937,2015,1,5,16,4,17,19,NA,46,-5,86.04,1020,-3,NE,1,0,0
43938,2015,1,5,17,4,34,23,NA,37,-6,85.93,1021,-4,NW,3,0,0
43939,2015,1,5,18,4,41,23,NA,39,-15,41.99,1022,-4,NW,9,0,0
43940,2015,1,5,19,4,36,23,NA,22,-18,35.21,1023,-5,NW,16,0,0
43941,2015,1,5,20,4,38,19,NA,18,-22,26.87,1023,-6,NW,23,0,0
43942,2015,1,5,21,4,17,15,NA,20,-22,29.01,1024,-7,NW,30,0,0
43943,2015,1,5,22,4,21,15,NA,16,-23,28.69,1024,-8,NW,37,0,0
43944,2015,1,5,23,4,32,14,NA,16,-23,31.02,1024,-9,NW,45,0,0
43945,2015,1,6,0,4,27,14,NA,12,-23,31.02,1025,-9,NW,52,0,0
43946,2015,1,6,1,4,18,13,NA,15,-24,33.23,1025,-11,NW,55,0,0
43947,2015,1,6,2,4,18,13,NA,18,-24,33.23,1025,-11,NW,58,0,0
43948,2015,1,6,3,4,15,14,NA,25,-24,39.05,1025,-13,NW,59,0,0
43949,2015,1,6,4,4,18,15,NA,31,-25,38.71,1024,-14,NW,60,0,0
43950,2015,1,6,5,4,20,14,NA,28,-25,49.68,1024,-17,SE,2,0,0
43951,2015,1,6,6,4,21,22,NA,40,-24,59.18,1025,-18,SE,4,0,0
43952,2015,1,6,7,4,33,24,NA,35,-25,58.89,1025,-19,SE,6,0,0
43953,2015,1,6,8,4,66,31,NA,51,-25,64.19,1025,-20,SE,7,0,0
43954,2015,1,6,9,4,50,38,NA,63,-23,59.46,1025,-17,cv,1,0,0
43955,2015,1,6,10,4,47,40,NA,106,-21,50.94,1025,-13,SW,2,0,0
43956,2015,1,6,11,4,53,38,NA,43,-20,43.68,1024,-10,SW,5,0,0
43957,2015,1,6,12,4,43,33,NA,29,-19,40.7,1023,-8,SW,8,0,0
43958,2015,1,6,13,4,21,23,NA,12,-19,37.67,1023,-7,SW,11,0,0
43959,2015,1,6,14,4,13,16,NA,19,-17,41.35,1023,-6,SW,14,0,0
43960,2015,1,6,15,4,10,15,NA,22,-18,41.03,1023,-7,SE,4,0,0
43961,2015,1,6,16,4,14,16,NA,25,-21,27.18,1023,-5,NW,4,0,0
43962,2015,1,6,17,4,18,18,NA,38,-22,29.01,1023,-7,NW,7,0,0
43963,2015,1,6,18,4,39,24,NA,42,-22,33.9,1024,-9,NW,8,0,0
43964,2015,1,6,19,4,61,28,NA,45,-22,33.9,1024,-9,NW,10,0,0
43965,2015,1,6,20,4,69,28,NA,40,-22,33.9,1024,-9,NW,14,0,0
43966,2015,1,6,21,4,57,24,NA,44,-22,33.9,1025,-9,NW,16,0,0
43967,2015,1,6,22,4,37,24,NA,24,-22,31.35,1025,-8,NW,20,0,0
43968,2015,1,6,23,4,42,23,NA,32,-22,31.35,1026,-8,NW,24,0,0
43969,2015,1,7,0,4,36,26,NA,25,-24,50,1026,-16,SW,2,0,0
43970,2015,1,7,1,4,25,25,NA,24,-24,54.37,1026,-17,cv,1,0,0
43971,2015,1,7,2,4,23,23,NA,18,-23,64.72,1027,-18,cv,2,0,0
43972,2015,1,7,3,4,23,21,NA,22,-24,64.46,1027,-19,cv,2,0,0
43973,2015,1,7,4,4,17,18,NA,34,-27,49.03,1026,-19,NW,2,0,0
43974,2015,1,7,5,4,16,18,NA,31,-25,70.03,1027,-21,cv,1,0,0
43975,2015,1,7,6,4,16,18,NA,28,-26,69.79,1028,-22,cv,1,0,0
43976,2015,1,7,7,4,20,24,NA,33,-24,59.18,1028,-18,NE,3,0,0
43977,2015,1,7,8,4,23,31,NA,41,-22,54.98,1029,-15,NE,6,0,0
43978,2015,1,7,9,4,30,42,NA,64,-21,50.94,1031,-13,NE,8,0,0
43979,2015,1,7,10,4,42,50,NA,49,-20,51.25,1031,-12,cv,1,0,0
43980,2015,1,7,11,4,57,49,NA,47,-20,43.68,1031,-10,cv,2,0,0
43981,2015,1,7,12,4,56,47,NA,36,-22,33.9,1030,-9,NW,5,0,0
43982,2015,1,7,13,4,41,42,NA,32,-21,37.01,1030,-9,NW,10,0,0
43983,2015,1,7,14,4,30,35,NA,33,-22,31.35,1030,-8,NE,5,0,0
43984,2015,1,7,15,4,31,27,NA,39,-23,31.02,1031,-9,NW,4,0,0
43985,2015,1,7,16,4,36,31,NA,41,-22,33.9,1031,-9,NW,9,0,0
43986,2015,1,7,17,4,43,29,NA,44,-22,36.68,1031,-10,NE,2,0,0
43987,2015,1,7,18,4,44,32,NA,50,-22,43.03,1031,-12,NE,4,0,0
43988,2015,1,7,19,4,76,31,NA,58,-22,43.03,1032,-12,NW,2,0,0
43989,2015,1,7,20,4,61,38,NA,59,-23,46.33,1032,-14,NE,3,0,0
43990,2015,1,7,21,4,53,65,NA,75,-24,50,1032,-16,cv,1,0,0
43991,2015,1,7,22,4,50,64,NA,69,-24,59.18,1032,-18,NE,1,0,0
43992,2015,1,7,23,4,37,58,NA,71,-24,64.46,1032,-19,cv,0,0,0
43993,2015,1,8,0,4,81,84,NA,127,-23,59.46,1032,-17,SE,2,0,0
43994,2015,1,8,1,4,123,107,NA,163,-23,54.68,1032,-16,SE,4,0,0
43995,2015,1,8,2,4,150,135,NA,165,-24,64.46,1032,-19,NW,2,0,0
43996,2015,1,8,3,4,165,149,NA,227,-25,64.19,1032,-20,NE,2,0,0
43997,2015,1,8,4,4,205,149,NA,178,-25,64.19,1032,-20,NE,5,0,0
43998,2015,1,8,5,4,201,148,NA,187,-24,64.46,1032,-19,NE,8,0,0
43999,2015,1,8,6,4,188,131,NA,226,-24,64.46,1032,-19,NE,13,0,0
44000,2015,1,8,7,4,191,150,NA,236,-25,64.19,1032,-20,NE,16,0,0
44001,2015,1,8,8,4,223,141,NA,197,-24,64.46,1032,-19,NE,20,0,0
44002,2015,1,8,9,4,197,136,NA,189,-23,59.46,1032,-17,NE,22,0,0
44003,2015,1,8,10,4,196,198,NA,196,-21,60.02,1032,-15,NE,25,0,0
44004,2015,1,8,11,4,200,233,NA,233,-19,55.87,1031,-12,NE,27,0,0
44005,2015,1,8,12,4,169,213,NA,129,-20,43.68,1030,-10,NE,29,0,0
44006,2015,1,8,13,4,143,136,NA,154,-20,37.34,1029,-8,NE,31,0,0
44007,2015,1,8,14,4,117,109,NA,129,-20,37.34,1029,-8,NE,34,0,0
44008,2015,1,8,15,4,79,84,NA,134,-20,37.34,1029,-8,NE,37,0,0
44009,2015,1,8,16,4,85,80,NA,143,-20,37.34,1028,-8,NW,1,0,0
44010,2015,1,8,17,4,139,102,NA,159,-20,40.37,1028,-9,cv,1,0,0
44011,2015,1,8,18,4,193,109,NA,169,-21,43.36,1028,-11,cv,2,0,0
44012,2015,1,8,19,4,171,151,NA,192,-19,55.87,1028,-12,SE,2,0,0
44013,2015,1,8,20,4,179,131,NA,191,-21,55.28,1028,-14,cv,0,0,0
44014,2015,1,8,21,4,198,281,NA,232,-20,51.25,1027,-12,SE,2,0,0
44015,2015,1,8,22,4,189,316,NA,250,-21,65.23,1027,-16,SE,3,0,0
44016,2015,1,8,23,4,288,272,NA,271,-20,60.3,1027,-14,SE,4,0,0
44017,2015,1,9,0,4,305,238,NA,311,-22,64.97,1027,-17,NE,1,0,0
44018,2015,1,9,1,4,339,224,NA,323,-22,70.71,1027,-18,NE,2,0,0
44019,2015,1,9,2,4,375,169,NA,261,-22,64.97,1027,-17,NE,4,0,0
44020,2015,1,9,3,4,311,168,NA,287,-23,70.49,1027,-19,SE,1,0,0
44021,2015,1,9,4,4,270,213,NA,296,-22,70.71,1027,-18,NE,1,0,0
44022,2015,1,9,5,4,283,189,NA,294,-23,70.49,1027,-19,cv,1,0,0
44023,2015,1,9,6,4,272,200,NA,332,-22,77.02,1027,-19,NE,1,0,0
44024,2015,1,9,7,4,252,244,NA,373,-22,77.02,1027,-19,NE,2,0,0
44025,2015,1,9,8,4,292,329,NA,421,-21,70.94,1027,-17,cv,1,0,0
44026,2015,1,9,9,4,333,396,NA,441,-18,65.98,1027,-13,cv,2,0,0
44027,2015,1,9,10,4,263,401,NA,225,-17,56.45,1027,-10,cv,3,0,0
44028,2015,1,9,11,4,222,367,NA,229,-16,52.47,1027,-8,SW,2,0,0
44029,2015,1,9,12,4,234,180,NA,200,-14,57.3,1026,-7,SW,5,0,0
44030,2015,1,9,13,4,203,178,NA,199,-14,49.17,1025,-5,SW,8,0,0
44031,2015,1,9,14,4,221,141,NA,185,-13,49.48,1026,-4,SW,10,0,0
44032,2015,1,9,15,4,236,163,NA,178,-12,53.65,1026,-4,SW,12,0,0
44033,2015,1,9,16,4,234,189,NA,168,-12,57.86,1026,-5,SE,1,0,0
44034,2015,1,9,17,4,190,166,NA,148,-13,57.58,1026,-6,SW,2,0,0
44035,2015,1,9,18,4,175,134,NA,144,-13,62.18,1025,-7,SE,2,0,0
44036,2015,1,9,19,4,163,155,NA,153,-14,66.95,1025,-9,SE,5,0,0
44037,2015,1,9,20,4,163,155,NA,147,-15,66.71,1025,-10,SE,8,0,0
44038,2015,1,9,21,4,160,236,NA,137,-17,71.81,1024,-13,SE,10,0,0
44039,2015,1,9,22,4,169,208,NA,144,-17,71.81,1024,-13,SE,12,0,0
44040,2015,1,9,23,4,166,236,NA,138,-16,78.1,1023,-13,SE,14,0,0
44041,2015,1,10,0,4,155,192,NA,133,-19,71.38,1023,-15,SE,15,0,0
44042,2015,1,10,1,4,128,172,NA,159,-18,71.6,1023,-14,SE,17,0,0
44043,2015,1,10,2,4,102,179,NA,180,-17,77.92,1022,-14,SE,19,0,0
44044,2015,1,10,3,4,112,204,NA,218,-14,72.44,1021,-10,SE,22,0,0
44045,2015,1,10,4,4,168,200,NA,234,-16,72.02,1020,-12,SE,23,0,0
44046,2015,1,10,5,4,159,188,NA,292,-17,77.92,1020,-14,cv,2,0,0
44047,2015,1,10,6,4,180,173,NA,299,-18,84.49,1020,-16,cv,3,0,0
44048,2015,1,10,7,4,213,172,NA,303,-18,77.75,1020,-15,NE,2,0,0
44049,2015,1,10,8,4,182,181,NA,287,-16,78.1,1020,-13,cv,0,0,0
44050,2015,1,10,9,4,139,228,NA,296,-12,78.77,1020,-9,NE,1,0,0
44051,2015,1,10,10,4,162,268,NA,193,-12,67.42,1020,-7,NE,4,0,0
44052,2015,1,10,11,4,164,268,NA,173,-10,62.95,1020,-4,NE,5,0,0
44053,2015,1,10,12,4,209,205,NA,217,-8,63.45,1019,-2,cv,1,0,0
44054,2015,1,10,13,4,216,164,NA,169,-7,63.69,1018,-1,SW,1,0,0
44055,2015,1,10,14,4,183,172,NA,143,-7,59.21,1018,0,cv,1,0,0
44056,2015,1,10,15,4,112,133,NA,96,-9,50.68,1019,0,NE,2,0,0
44057,2015,1,10,16,4,87,78,NA,91,-8,58.95,1019,-1,NE,4,0,0
44058,2015,1,10,17,4,63,58,NA,48,-9,54.51,1020,-1,NW,2,0,0
44059,2015,1,10,18,4,65,40,NA,66,-6,79.73,1022,-3,NW,6,0.2,0.2
44060,2015,1,10,19,4,90,51,NA,42,-6,79.73,1022,-3,NW,9,0.2,0.4
44061,2015,1,10,20,4,46,30,NA,37,-5,92.73,1023,-4,NW,12,0,0
44062,2015,1,10,21,4,50,30,NA,46,-7,85.82,1023,-5,NW,15,0.1,0.1
44063,2015,1,10,22,4,47,36,NA,41,-9,79.26,1024,-6,NW,18,0,0
44064,2015,1,10,23,4,48,37,NA,46,-9,85.59,1024,-7,SW,3,0,0
44065,2015,1,11,0,4,50,43,NA,82,-11,73.05,1025,-7,NW,4,0,0
44066,2015,1,11,1,4,105,79,NA,125,-11,78.94,1026,-8,NW,7,0,0
44067,2015,1,11,2,4,159,129,NA,164,-11,78.94,1027,-8,NW,10,0,0
44068,2015,1,11,3,4,184,161,NA,175,-10,79.1,1027,-7,NW,13,0,0
44069,2015,1,11,4,4,183,154,NA,147,-10,85.47,1028,-8,NW,16,0,0
